dokum_no;numune_no;cap;ovalite;elastikiyet;rel_alt_akma_dayanimi;reh_ust_akma_dayanimi;tufal_orani;C;MN;SI;S;P;N;CR;NI;CU;MO;V;TI;AS;SN;SB;AL;NB;CA;ZN;B;PB;ZR;FE;ALSOL;ALINS;CEV;firin_giris_uzunluk;firin_giris_agirlik;firin_kalis_suresi;lcc_kalma_suresi;firin_cikis_sicakligi;kutuk_desarj_sicakligi;tavlama_ortalama_sicaklik;tavlama_min_sicaklik;tavlama_max_sicaklik;dr10_kutuk_sicakligi;ortalama_descaler_basinci;min_descaler_basinci;max_descaler_basinci;max_meerdrive_giris_sicakligi;min_ meerdrive_giris_sicakligi;ortam_hava_sicakligi1;ortam_hava_sicakligi2;ortam_hava_sicakligi3;unit_agirlik;haddeleme_suresi;haddeleme_hizi
2117687;KRD100154380;6,1;0,2;144,5;296,3;248,8;8,4;0,23;1,02;0,1;0,01;0,01;0,01;0,21;0,05;0,06;0,01;0;0,04;0,02;0;0;0,05;0;0;0;0;0;0;98,85;0,04;0,01;0,45;12130;2136;88;0,6;1208;1242,6;1210,7;1193,5;1223,5;1114,8;261,8;2604,2;2626,2;908,9;892;17,4;19,3;47,6;177;56,7;360,3
2117687;KRD100154381;6,1;0,2;144,5;296,3;248,8;8,4;0,23;1,02;0,1;0,01;0,01;0,01;0,21;0,05;0,06;0,01;0;0,04;0,02;0;0;0,05;0;0;0;0;0;0;98,85;0,04;0,01;0,45;12125;2136;175;3,9;1233;1246,9;1229,9;1225;1234,5;1132,5;278,6;2773,1;2797,5;936,6;910,4;33,2;20,4;24,9;315;59,8;104,7
2117687;KRD100154382;6,1;0,2;144,5;296,3;248,8;8,4;0,23;1,02;0,1;0,01;0,01;0,01;0,21;0,05;0,06;0,01;0;0,04;0,02;0;0;0,05;0;0;0;0;0;0;98,85;0,04;0,01;0,45;12196;2136;168;3,9;1230,5;1237,2;1228,8;1215,5;1238;1144,3;279,2;2777,8;2802,1;936,6;910,4;33,2;20,4;24,9;315;57;100,5
2117687;KRD100154383;6,1;0,2;144,5;296,3;248,8;8,4;0,23;1,02;0,1;0,01;0,01;0,01;0,21;0,05;0,06;0,01;0;0,04;0,02;0;0;0,05;0;0;0;0;0;0;98,85;0,04;0,01;0,45;12172;2136;173;3,9;1232;1234,9;1228,9;1215,5;1238;1144,8;277,8;2755,8;2797,5;936,6;910,4;33,2;20,4;24,9;315;55,3;100,5
2117687;KRD100154384;6,1;0,2;144,5;296,3;248,8;8,4;0,23;1,02;0,1;0,01;0,01;0,01;0,21;0,05;0,06;0,01;0;0,04;0,02;0;0;0,05;0;0;0;0;0;0;98,85;0,04;0,01;0,45;12143;2136;236;3,9;1229,5;1238,8;1229,5;1215,5;1238;1142,9;279,3;2767,4;2812,5;936,6;910,4;33,2;20,4;24,9;315;55,4;100,8
2117687;KRD100154385;6,1;0,2;144,5;296,3;248,8;8,4;0,23;1,02;0,1;0,01;0,01;0,01;0,21;0,05;0,06;0,01;0;0,04;0,02;0;0;0,05;0;0;0;0;0;0;98,85;0,04;0,01;0,45;12102;2136;240;3,9;1231;1234,6;1229,5;1215,5;1238;1136,5;278,4;2770,8;2802,1;936,6;910,4;33,2;20,4;24,9;315;54,7;101,2
2117687;KRD100154386;6,1;0,2;144,5;296,3;248,8;8,4;0,23;1,02;0,1;0,01;0,01;0,01;0,21;0,05;0,06;0,01;0;0,04;0,02;0;0;0,05;0;0;0;0;0;0;98,85;0,04;0,01;0,45;12151;2722;243;3,9;1230;1242,4;1229,5;1215,5;1238;1147,8;278,5;2767,4;2800,9;936,6;910,4;33,2;20,4;24,9;315;55,1;101,2
2117687;KRD100154387;6,1;0,2;144,5;296,3;248,8;8,4;0,23;1,02;0,1;0,01;0,01;0,01;0,21;0,05;0,06;0,01;0;0,04;0,02;0;0;0,05;0;0;0;0;0;0;98,85;0,04;0,01;0,45;12159;2722;254;3,9;1231,5;1236,6;1229,6;1215,5;1238;1127,1;279,5;2784,7;2807,9;936,6;910,4;33,2;20,4;24,9;315;54,1;101,2
2117687;KRD100154388;6,1;0,2;144,5;296,3;248,8;8,4;0,23;1,02;0,1;0,01;0,01;0,01;0,21;0,05;0,06;0,01;0;0,04;0,02;0;0;0,05;0;0;0;0;0;0;98,85;0,04;0,01;0,45;12162;2722;255;3,9;1231;1239,7;1229,6;1215,5;1238;1152,7;278,2;2767,4;2794;936,6;910,4;33,2;20,4;24,9;315;54,2;101,2
2117687;KRD100154389;6,1;0,2;144,5;296,3;248,8;8,4;0,23;1,02;0,1;0,01;0,01;0,01;0,21;0,05;0,06;0,01;0;0,04;0,02;0;0;0,05;0;0;0;0;0;0;98,85;0,04;0,01;0,45;12156;2722;256;3,9;1232;1232,8;1229,6;1215,5;1238;1131,5;278;2774,3;2784,7;936,6;910,4;33,2;20,4;24,9;315;54;101,2
2117687;KRD100154390;6,1;0,2;144,5;296,3;248,8;8,4;0,23;1,02;0,1;0,01;0,01;0,01;0,21;0,05;0,06;0,01;0;0,04;0,02;0;0;0,05;0;0;0;0;0;0;98,85;0,04;0,01;0,45;12149;2722;256;3,9;1227,5;1248,4;1229,6;1215,5;1238;1147,3;278,6;2777,8;2797,5;936,6;910,4;33,2;20,4;24,9;315;54;101,2
2117687;KRD100154391;6,1;0,2;144,5;296,3;248,8;8,4;0,23;1,02;0,1;0,01;0,01;0,01;0,21;0,05;0,06;0,01;0;0,04;0,02;0;0;0,05;0;0;0;0;0;0;98,85;0,04;0,01;0,45;12149;2722;257;3,9;1227;1228,2;1229,6;1215,5;1238;1124,2;278,4;2770,8;2797,5;936,6;910,4;33,2;20,4;24,9;315;54;101,2
2117687;KRD100154392;6,1;0,2;144,5;296,3;248,8;8,4;0,23;1,02;0,1;0,01;0,01;0,01;0,21;0,05;0,06;0,01;0;0,04;0,02;0;0;0,05;0;0;0;0;0;0;98,85;0,04;0,01;0,45;12231;2722;239;3,9;1229;1235,5;1229,6;1215,5;1238;1143,8;278,4;2759,3;2803,2;936,6;910,4;33,2;20,4;24,9;315;54,8;101,2
2117687;KRD100154393;6,1;0,2;144,5;296,3;248,8;8,4;0,23;1,02;0,1;0,01;0,01;0,01;0,21;0,05;0,06;0,01;0;0,04;0,02;0;0;0,05;0;0;0;0;0;0;98,85;0,04;0,01;0,45;12201;2722;261;3,9;1230;1237,2;1229,6;1215,5;1238;1128,1;278,9;2768,5;2803,2;936,6;910,4;33,2;20,4;24,9;315;54,5;101,2
2117687;KRD100154394;6,1;0,2;144,5;296,3;248,8;8,4;0,23;1,02;0,1;0,01;0,01;0,01;0,21;0,05;0,06;0,01;0;0,04;0,02;0;0;0,05;0;0;0;0;0;0;98,85;0,04;0,01;0,45;12177;2722;260;3,9;1229,5;1243;1229,6;1215,5;1238;1137;278,2;2759,3;2796,3;936,6;910,4;33,2;20,4;24,9;315;55;101,2
2117687;KRD100154395;6,1;0,2;144,5;296,3;248,8;8,4;0,23;1,02;0,1;0,01;0,01;0,01;0,21;0,05;0,06;0,01;0;0,04;0,02;0;0;0,05;0;0;0;0;0;0;98,85;0,04;0,01;0,45;12200;2722;260;3,9;1229,5;1238,8;1229,6;1215,5;1238;1124,2;277,9;2759,3;2794;936,6;910,4;33,2;20,4;24,9;315;54,4;101,2
2117687;KRD100154396;6,1;0,2;144,5;296,3;248,8;8,4;0,23;1,02;0,1;0,01;0,01;0,01;0,21;0,05;0,06;0,01;0;0,04;0,02;0;0;0,05;0;0;0;0;0;0;98,85;0,04;0,01;0,45;12166;2722;260;3,9;1229,5;1236,1;1229,6;1215,5;1238;1143,8;278,7;2767,4;2802,1;936,6;910,4;33,2;20,4;24,9;315;54,7;100,9
2117687;KRD100154397;6,1;0,2;144,5;296,3;248,8;8,4;0,23;1,02;0,1;0,01;0,01;0,01;0,21;0,05;0,06;0,01;0;0,04;0,02;0;0;0,05;0;0;0;0;0;0;98,85;0,04;0,01;0,45;12165;2722;261;3,9;1231;1229,7;1229,7;1215,5;1238;1122,7;278,7;2773,1;2797,5;936,6;910,4;33,2;20,4;24,9;315;54,6;101,2
2117687;KRD100154398;6,1;0,2;144,5;296,3;248,8;8,4;0,23;1,02;0,1;0,01;0,01;0,01;0,21;0,05;0,06;0,01;0;0,04;0,02;0;0;0,05;0;0;0;0;0;0;98,85;0,04;0,01;0,45;12169;2722;255;3,9;1229,5;1235,1;1229,6;1215,5;1238;1128,1;278,5;2773,1;2799,8;936,6;910,4;33,2;20,4;24,9;315;54,8;101,3
2117687;KRD100154399;6,1;0,2;144,5;296,3;248,8;8,4;0,23;1,02;0,1;0,01;0,01;0,01;0,21;0,05;0,06;0,01;0;0,04;0,02;0;0;0,05;0;0;0;0;0;0;98,85;0,04;0,01;0,45;12103;2722;156;3,9;1231;1229,2;1229,6;1215,5;1236,5;1115,3;278,5;2774,3;2795,1;936,6;910,4;33,2;20,4;24,9;315;55,8;101,2
2117810;KRD100154165;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12132;2136;137;3,9;1226;1232,5;1229,5;1215,5;1234;1114,8;278,2;2768,5;2791,7;936,6;910,4;33,2;20,4;24,9;315;56;100,8
2117810;KRD100154166;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12098;2136;137;3,9;1226,5;1233,1;1229,5;1215,5;1234;1124,7;278,6;2773,1;2799,8;936,6;910,4;33,2;20,4;24,9;315;55,7;101,2
2117810;KRD100154167;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12097;2136;236;3,9;1225,5;1232,8;1229,5;1215,5;1234;1119,2;278,3;2770,8;2799,8;936,6;910,4;33,2;20,4;24,9;315;56;101
2117810;KRD100154168;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12138;2136;236;3,9;1228;1231,2;1229,5;1215,5;1234;1107,4;278,6;2772;2805,6;936,6;910,4;33,2;20,4;24,9;315;56;101,2
2117810;KRD100154169;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12222;2136;237;3,9;1228,5;1229,2;1229,4;1215,5;1234;1107,9;278,5;2770,8;2800,9;936,6;910,4;33,2;20,4;24,9;315;56;101,2
2117810;KRD100154170;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12184;2136;167;3,9;1230,5;1236,6;1230,1;1223,5;1238;1156,1;277,2;2756,9;2782,4;936,6;910,4;33,2;20,4;24,9;315;51,5;101,7
2117810;KRD100154171;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12197;2136;168;3,9;1228;1245,7;1230,1;1223,5;1238;1161,5;275,8;2738,4;2773,1;936,6;910,4;33,2;20,4;24,9;315;52,6;101,7
2117810;KRD100154172;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12155;2136;167;3,9;1226,5;1240;1230;1223,5;1238;1153,7;275,3;2736,1;2765;936,6;910,4;33,2;20,4;24,9;315;51,8;101,7
2117810;KRD100154173;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12132;2136;168;3,9;1226,5;1248,9;1230;1223,5;1238;1154,7;276;2747,7;2777,8;936,6;910,4;33,2;20,4;24,9;315;52,3;101,7
2117810;KRD100154174;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12131;2136;167;3,9;1226,5;1244,1;1229,9;1223,5;1238;1146,3;275,3;2733,8;2776,6;936,6;910,4;33,2;20,4;24,9;315;51,9;101,7
2117810;KRD100154175;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12098;2136;168;3,9;1228;1259,5;1229,9;1223,5;1238;1152,7;275,9;2738,4;2776,6;936,6;910,4;33,2;20,4;24,9;315;52;101,7
2117810;KRD100154176;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12137;2136;170;3,9;1230;1247,2;1229,8;1223,5;1238;1152,7;276,1;2741,9;2782,4;936,6;910,4;33,2;20,4;24,9;315;51,7;101,7
2117810;KRD100154177;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12161;2136;168;3,9;1232,5;1243;1229,8;1223,5;1238;1159,1;275,8;2744,2;2767,4;936,6;910,4;33,2;20,4;24,9;315;51,8;101,7
2117810;KRD100154178;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12019;2136;167;3,9;1234;1243,5;1229,8;1223,5;1238;1155,2;275,9;2748,8;2772;936,6;910,4;33,2;20,4;24,9;315;52;101,7
2117810;KRD100154179;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12113;2136;167;3,9;1234,5;1242,4;1229,9;1223,5;1238;1154,7;275,8;2744,2;2765;936,6;910,4;33,2;20,4;24,9;315;52;101,7
2117810;KRD100154180;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12172;2136;167;3,9;1236;1244,7;1230;1223,5;1238;1156,1;276,1;2752,3;2772;936,6;910,4;33,2;20,4;24,9;315;52;101,7
2117810;KRD100154181;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12170;2136;154;3;1203;1244,1;1210,4;1182,5;1242;1139,4;245,3;2444,4;2460,6;911,1;814,6;22,3;13,8;13,6;177;132,9;901,6
2117810;KRD100154182;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12167;2136;156;3,4;1201,5;1240;1210,4;1183;1242;1138,9;243,8;2429,4;2447,9;897,1;823,6;21,3;14,7;16,5;177;103;901,6
2117810;KRD100154183;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12154;2136;165;3;1203;1240,4;1210,1;1183;1242;1139,9;243,3;2419;2442,1;937,5;810,2;22,3;14,4;15;177;101,7;901,6
2117810;KRD100154184;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12144;2136;168;3,6;1202,5;1241,5;1210,1;1183,5;1242;1137,4;243;2420,1;2442,1;933,4;892,6;24,9;14,9;17,5;177;95,7;956,3
2117810;KRD100154185;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12032;2136;169;4;1201;1240,4;1210,1;1184,5;1242;1136,5;242,7;2420,1;2435,2;938,8;822,3;23;15,7;18,7;177;96,3;956,3
2117810;KRD100154186;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12089;2136;171;3,9;1200;1241,1;1210,1;1185;1242;1137,4;242,6;2417,8;2431,7;936,6;910,4;33,2;20,4;24,9;177;88,2;117,4
2117810;KRD100154187;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12178;2136;162;4;1189;1240,4;1207,5;1185,5;1242;1132;244,4;2431,7;2452,5;914,3;885,9;23,4;15,6;15,4;177;97;956,3
2117810;KRD100154188;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12140;2136;224;3;1187,5;1235,7;1207,3;1186;1242;1132,5;242,7;2414,4;2437,5;920,6;899,9;28,8;17,3;18,3;177;95,1;956,3
2117810;KRD100154189;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12169;2136;225;3,9;1188;1227,3;1207,2;1186;1242;1130,6;242,7;2415,5;2432,9;911,4;816,2;30,1;18,7;20,2;177;95,2;956,3
2117810;KRD100154190;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12156;2136;227;4,3;1188;1227,7;1207;1186;1242;1129,6;242,9;2420,1;2441;925,4;811,8;31,1;19,3;21,3;177;95,3;956,3
2117810;KRD100154191;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12176;2136;228;4;1188,5;1224,6;1206,9;1186;1242;1127,6;243;2420,1;2444,4;928,9;895,8;27;19,3;22,1;177;95;956,3
2117810;KRD100154192;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12177;2136;253;4;1192,5;1233,1;1205,8;1186,5;1242;1127,6;243,5;2427,1;2447,9;931,1;895,5;25,5;16,8;17,4;177;96,3;956,3
2117810;KRD100154193;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12085;2136;255;4;1191;1231,5;1205,6;1186,5;1242;1128,1;242,8;2417,8;2437,5;924,8;903,8;28,4;17,9;20,3;177;93,8;976,8
2117810;KRD100154194;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12196;2136;258;4;1189,5;1232;1205,6;1187,5;1242;1134;242,7;2417,8;2432,9;935,9;906,9;26,1;18,9;21,8;177;91,3;100
2117810;KRD100154195;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12181;2136;261;4,2;1189,5;1227,9;1205,4;1187,5;1242;1135;243;2425,9;2438,7;927,3;906,9;25,1;18;20,8;177;90,5;100
2117810;KRD100154196;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12088;2136;263;3,7;1189,5;1230;1205,2;1187,5;1242;1132;242,7;2419;2437,5;925,7;909,8;31,6;19,7;21,9;177;90,7;100
2117810;KRD100154197;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12178;2136;264;3;1191;1227,9;1205,2;1187,5;1242;1135,5;242,5;2413,2;2435,2;927,6;906,6;35,1;23;24;177;90,2;100
2117810;KRD100154198;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12153;2136;235;4;1191;1228,2;1205,1;1187,5;1242;1124,2;242,8;2420,1;2437,5;928,9;911,7;36,8;24,5;25,5;177;90,5;100
2117810;KRD100154199;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12135;2136;266;4;1192;1227,9;1205,1;1187,5;1242;1129,6;242,3;2417,8;2430,6;928,9;922,5;37,4;24,9;26,3;177;90,7;100
2117810;KRD100154200;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12126;2136;266;3;1193,5;1228,2;1205,1;1187,5;1242;1130,1;242,6;2415,5;2441;928,9;919,7;37,8;25,1;26,3;177;90,8;100
2117810;KRD100154201;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12126;2136;267;4;1194,5;1233,5;1205,1;1187,5;1242;1132;241,7;2403,9;2430,6;930,2;924,5;38,4;25,3;26,6;177;90,8;100
2117810;KRD100154202;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12175;2136;266;4;1196,5;1239,5;1205;1187,5;1242;1128,1;241,8;2407,4;2427,1;929,5;920,6;38,9;25,6;27,1;177;91,5;100
2117810;KRD100154203;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12186;2136;268;4;1198,5;1237,8;1205;1187,5;1242;1130,5;241,9;2413,2;2424,8;930,2;922,9;39,1;25,7;27,2;177;91,9;100
2117810;KRD100154204;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12156;2136;268;3,4;1198,5;1235,5;1205;1187,5;1242;1132;242,3;2415,5;2432,9;930,2;918,4;39,1;25,7;27,3;177;91,6;100
2117810;KRD100154205;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12125;2136;270;3;1200;1228,8;1205,1;1187,5;1242;1128,7;0;2415,5;2432,9;930,5;877;39,3;25,7;27,9;177;90,7;100
2117810;KRD100154206;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12183;2136;271;4;1202;1231,5;1205,1;1187,5;1242;1125,1;242,4;2412;2431,7;929,5;905,4;39,1;25,6;28,5;177;91,1;100
2117810;KRD100154207;6,4;0,4;38,5;296,3;248,8;8,4;0,22;1,1;0,1;0,01;0,01;0,01;0,25;0,04;0,07;0,01;0;0,04;0,04;0;0;0,06;0;0;0;0;0;0;98,85;0,05;0;0,46;12136;2136;271,3;3;1203,5;1233,1;1205,1;1187,5;1242;1129,6;242,5;2409,7;2438,7;937,2;924,5;39,2;25,4;28,5;177;91,3;100
2118032;KRD100183086;6,7;0,4;186;296,3;322;6,5;0,07;0,48;0,12;0,02;0,01;0,01;0,03;0,05;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,88;0;0;0,16;12207;2136;104;4;1214,5;1228,5;1210,6;1199,5;1217;1116,8;240,8;2397;2417,8;931,1;841,4;30,7;18,5;23,4;177;85,6;108,6
2118032;KRD100183087;6,7;0,4;186;296,3;322;6,5;0,07;0,48;0,12;0,02;0,01;0,01;0,03;0,05;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,88;0;0;0,16;12191;2136;104;4;1215;1228,5;1210,6;1199,5;1217;1117,3;241;2403,9;2420,1;933,7;815;30,7;18,5;23,4;177;85,5;108,6
2118032;KRD100183088;6,7;0,4;186;296,3;322;6,5;0,07;0,48;0,12;0,02;0,01;0,01;0,03;0,05;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,88;0;0;0,16;12179;2136;104;4;1215,5;1232;1210,8;1199,5;1217;1116,7;240,8;2400,5;2414,4;933,4;828,6;30,6;18,5;23,4;177;85,9;108,6
2118032;KRD100183089;6,7;0,4;186;296,3;322;6,5;0,07;0,48;0,12;0,02;0,01;0,01;0,03;0,05;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,88;0;0;0,16;12181;2136;104;4;1216;1230;1210,9;1199,5;1217;1109,9;240,5;2395,8;2414,4;935,9;811,1;30,6;18,4;23,4;177;85,9;108,6
2118032;KRD100183090;6,7;0,4;186;296,3;322;6,5;0,07;0,48;0,12;0,02;0,01;0,01;0,03;0,05;0,07;0;0;0;0,03;0;0;0;0;0;0;0;0;0;98,88;0;0;0,16;12148;2136;103;3,8;1216;1227,9;1211,2;1199,5;1217;1120,7;240,7;2400,5;2414,4;929,5;863,7;30,6;18,4;23,5;177;85,6;108,6
